DrugID	smi
D0P1TZ	C1CC(OC1COC2=CC=C(C=C2)F)C#CCCN(C(=O)N)O
D00ZUU	CC1CSC(=NNC(=O)C(=O)C(C2CCOCC2)NC(=O)C3CCCCCC3)N1C
D09ORU	C1C(C2=C(CN1)C(=C(C=C2)O)O)C3=CC(=C(C=C3)O)O.Cl
D0J2NB	CCC1=NN(C(=NC(=O)C2=C(CCC2)C(=O)[O-])S1)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5.[K+]
D04PSL	C1=CC(=CC=C1CC(C(C2=CC=C(C=C2)C#N)N3C=NC=N3)O)F
D03JHJ	C1CCN(C(C1)CC(=O)O)C(=O)C=CC2=C3C=CC=CN3N=C2C4=CC=CC=C4
D0S5ZJ	CC(C)N1C=C2CC3C(CC(CN3C)C(=O)OC4CCC(CC4)OC)C5=C2C1=CC=C5.C(=CC(=O)O)C(=O)O
D00CQW	C1=CC(=CC=C1CCCC2=CNC3=NC(=NC(=C23)N)N)C(=O)NC(CCC(=O)O)C(=O)O
D0W0ED	CCCCCCCCCCCCSC(C1=CC=CC=C1)C(=O)NC2=C(C(=C(C(=C2)C)O)C)C
D0V7MA	CC(C)N1C=C2CC3C(CC(CN3C)C(=O)NC4CCCCC4)C5=C2C1=CC=C5
D0U5EU	CC(C(C)SC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)OCC(=O)O
D04HXS	COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=C3[N+](=O)[O-])C(=O)C4CCCCC4
D00HFD	CC1=C(C(=C(C2=C1N=C(S2)NCC3=CC=C(C=C3)S(=O)(=O)N)C)O)C.Cl
D0Q3WN	C1CC(CN(C1)C(=N)N)CNC(=O)CC(C(=O)N(CC(=O)O)C2CC2)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3
D09TEI	C1CC(CN(C1)CCC=C2C3=CC=CC=C3CCC4=CC=CC=C42)C(=O)O
D0S1AD	C1CC(C2C(C(CN2C1)O)O)O
D0B9NA	C1C(C(OC(O1)C2=CC=CC=C2Cl)C3=CC=CC=C3O)CC=CCCC(=O)O
D06TZT	CCCC1=C(C2=NC(=O)NN2C(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
D08DWH	CN(CC(=O)NO)C(=O)C1CCCCC1C(=O)O
D00WJE	C1CN(CCN1CC=CCOCC(=O)O)C(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F.Cl.Cl
D00QCB	CCCCCCCCCCCCCCCCCCOCC1(CCCO1)COP(=O)([O-])OCC[N+](C)(C)C
D0U0QI	C1C(OC2=CC=CC=C2O1)CNCCCN3C(=O)C=CC=N3
D06QOJ	C1CC2=C(C1O)N=CN=C2NC3=CC=C(C=C3)C#N
D07ZHV	C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-]
D0UG4T	COC1=C(C=C(C=C1)C(CC2=CC=NC=C2)C3=CC=CC=C3)OC4CCCC4
D00FMV	C(CCN)CN
D0H9KW	CC(=NOC(=O)N)C1=CC(=C(C=C1)OC)OC2CCCC2
D0E4FM	CC(C)(C)COC1=C(C=C(C=C1)N2C=C(C=N2)C(=O)O)C#N
D08ZCW	CC(C)C(C(=O)C(F)(F)F)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)OC
D08ORO	CC(=O)NCCCOC1=CC=C(C=C1)C(=O)N2CCC(CC2)N3C(=O)CCC4=CC=CC=C43
D0A2OW	CCN(CC)CC1CCCCN1CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4
D0U4FW	C1CN(CCN1CCCCN2C(=O)C3=CC=CC=C3S2(=O)=O)C4=C5C(=CC(=C4)Cl)OCCO5
D0JH6W	CC(=N)N1CCC(C1)OC2=CC=C(C=C2)C(CC3=CC4=C(C=C3)C=CC(=C4)C(=N)N)C(=O)O.O.O.O.O.O.Cl
D09ELW	CC(C)CC(C(C(CC1CCCCC1)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC3=CC=C(C=C3)OC)NC(=O)CC(C)(C)N)O)O
D0G5GJ	CCN1C(=S)N(C(=O)C1(C)C)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)O
D0H7GH	C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)N(CC4=CC=C(C=C4)C(=O)O)CC5=CC(=CC=C5)F
D0P4IK	CC(C)C(C(=O)C(F)(F)F)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)C2=CC=C(C=C2)C(=O)NCC(=O)[O-].[Na+]
D08JAP	C1CC(C1)N(C2CCC2)C3CC4=C(C=CC(=C4OC3)F)C(=O)N
D0X4AV	C1C2CC3CC1CC(C2)(C3)CN4C5=CC=CC=C5N(C(=O)C(C4=O)NC(=O)NC6=CC=CC=C6)C7=CC=CC=C7
D0K0VH	CC1(C2CC(C(C1C2)NC(=O)C3=CSC4=C3C=C(C=C4)O)CC=CCCCC(=O)O)C
D08SNL	CCC1=CC=C(C=C1)OCC2=CC=CC=C2C(=O)NC3=CC4=C(C=C(N=C4C=C3)C)N.Cl
D09OAQ	CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)NC(=O)CCl)OC)C
D0T5GT	CC(C)(CS(=O)(=O)C1=CC=C(C=C1)OC(=O)C(C)(C)C2=CC=C(C=C2)C(C)(C)C(=O)OC3=CC=C(C=C3)S(=O)(=O)CC(C)(C)C(=O)[O-])C(=O)[O-].[Na+].[Na+]
D0D1XG	CCCCCCCCCCC(C)(C)C(=O)NC1=C(C=C(C=C1OC)OC)OC
D0LL9K	COCC1=C(C(N(C(=O)N1)C(=O)NCCCN2CCC(CC2)C3=CC=CC=N3)C4=CC(=C(C=C4)F)F)C(=O)OC
D0P9FT	CC1=C(OC2=C(C1=O)C=CC=C2C(=O)NCCCN3CCN(CC3)C4=CC=CC=C4OC)C5=CC=CC=C5
D00FYF	C1CC(N(C1)C(=O)CNCCNC2=NC=C(C=C2)C#N)C#N
D0N8QQ	CC(C)C1=C(C=C(C=C1)C(=O)N=C(N)N)S(=O)(=O)C
D00DBE	CC1=CC2=C3C(=C1)C(=NC(C(=O)N3CC2)NC(=O)C4=CC=NC=C4)C5=CC=CC=C5
D0Z5LZ	CC1=NC(=C(O1)C2=CC(=C(C=C2)S(=O)(=O)N)F)C3CCCCC3
D0Y2OG	C1=CC(=CC=C1CN(C2=CC=C(C=C2)C#N)N3C=NN=C3)Br
D0B6JV	COC1=CC=C(C=C1)CCCCCCCCOC2=C(N=C(C=C2)CSCC3=CC(=CC=C3)C(=O)O)C=CC(=O)O
D03BOZ	C1COCCC1(CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C(=O)NO
D0C1SI	CC1CC2C(CCC(=O)N2C)(C3C1C4CCC(C4(CC3)C)C(C)CCCC(C)C)C
D0V9RU	CC1=CC(=C(C=C1C(=O)N=C(N)N)S(=O)(=O)C)N2C=CC=C2
D0GT8W	CN1C(=O)N(C(=O)C12CN(CC2C3=CC=C(C=C3)C#N)CC4=CC(=CS4)C(=O)O)C5=CC(=CC(=C5)Cl)Cl
D00VPV	CN(CC1=CC=CC=C1)CC2=C(SC3=C2C(=O)N(C(=O)N3CC4=C(C=CC=C4F)F)C5=CC=CC=C5)C6=CC=C(C=C6)NC(=O)NOC
D0K1SZ	COC1CNCCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl
D08FGX	CC1=NC2=CC=CC=C2C(=C1)NC(=O)NCCN3CCC(CC3)(CC4=CC=CC=C4)O
D07HBI	CN1C2=C(C=CC1=O)C=C(C=C2)COC3=CC(=CC(=C3)C4(CCOCC4)OC)F
D0W1MX	C1=CC=C(C=C1)OC2=CC=CC(=C2)CCCC(P(=O)(O)O)S(=O)(=O)O
D0J5GT	CC(C)CC(C(C(CC1CCCCC1)NC(=O)C(CC2=CSC=N2)NC(=O)C(CC3=CC=CC=C3)CS(=O)(=O)N4CCN(CC4)C)O)O
D0EC2K	CN1CCN(CC1)C2=NC=C(C(=N2)N)C3=C(C(=CC(=C3)Cl)Cl)Cl
D04WCI	CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC(CCO)CCO
D03ZBM	C1CC(N(C1)C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)C(=O)N2CC(CC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O)O
D0RL4M	C1CN2C(=O)C(N=C(C3=CC=CC1=C32)C4=CC=CC=C4F)NC(=O)C5=CC6=CC=CC=C6N5
D02TTF	C1=CN(C=N1)C2=C(C=C3C(=C2)NC(=O)C(=O)N3)[N+](=O)[O-].Cl
D0S7IZ	CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C
D06NPB	CC(C)N1CC2CC1CN2C3=CC=C(C=C3)NC4=NC=C(N5C4=NC=N5)C6=COC(=C6)C(=O)N
D0K2BQ	C1CC1CN2C3=C(C(=O)N(C2=O)CC4CC4)NC(=N3)N
D01ESB	C1CC2=C(C=CC(=C2C1)F)OCC3CNCCO3.Cl
D05WTZ	CC1C(C(C(C(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)COC(=O)CCN)O)F)O)O
D0P3KA	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=O)CCCC#C
D0X2TO	C1CN(CCN1CCNC(=O)C23CC4CC(C2)CC(C4)C3)C5=NC=CC=N5
D1SWN3	C1C(C(C(CN1)O)O)CO
DM3J5I	CC(C)(C)NC(=O)C1=CC=C(C=C1)OCC(=CF)CN.Cl
D0L9YS	C1=CC(=CC=C1C(CN)O)O
D0IP6X	CC(=O)N(C)C1(CCN(CC1)CCCC2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC=CC=C5
D09YTY	CNCC1=CC=C(O1)CSCCNC(=NCC(C2=CC=C(C=C2)O)O)NS(=O)(=O)C
D0Y9XD	CC1=C(C=CC(=C1)C2=C(C(CC(C2)(C)C)(C)C)C=CC3CC(CC(=O)O3)O)F
D07VZV	CN1C=NC2=C(N=CN=C21)NC3CC4CCC3C4
D05WEP	COCC1CN(C(=O)O1)C2=CC=C(C=C2)OCCC(C(F)(F)F)O
D0J0AE	CCNC1(CCN(CC1)C2=NC=NC3=C2N=C(N3C4=CC=C(C=C4)Cl)C5=CC=CC=C5Cl)C(=O)N
D0CY3A	COC1C(OC(C(C1OC)OC)OC2C(C(C(OC2C(=O)O)OC3C(OC(C(C3OS(=O)(=O)O)OS(=O)(=O)O)OC4C(C(C(OC4C(=O)O)OC5C(OC(C(C5OS(=O)(=O)O)OS(=O)(=O)O)OC)COS(=O)(=O)O)OC)OC)COS(=O)(=O)O)OC)OC)COS(=O)(=O)O
D0W7UO	C1CC(CCC1CNC2=NC3=CC=CC=C3C(=N2)N)CNS(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl
D0E2MJ	CC(C(CC1=CC(=CC=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC=[N+](C=C3)[O-]
D07ESH	C1=CC=C(C=C1)CCN2C3=C(C=N2)C4=NC(=NN4C(=N3)N)C5=CC=CO5
D02FXU	CC(=O)OCC(C)(C)CN1C2=C(C=C(C=C2)Cl)C(OC(C1=O)CC(=O)N3CCC(CC3)CC(=O)O)C4=C(C(=CC=C4)OC)OC
D02HVW	CC1=CN=C(C(=N1)OC)NS(=O)(=O)C2=C(N=CC=C2)C3=CC=C(C=C3)C4=NN=CO4
D03MCV	COCCOC(=O)NCCCCC(C(=O)NCCCCCCOP(=O)(O)[O-])NC(=O)OCCOC.[Na+]
D05WJQ	CC(=O)NC1(CCN(CC1)CCC(CN(C)C(=O)C2=CC=CC=C2)C3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=C4
D0Q1CD	C1=CC=C(C=C1)SCC(CC(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)Cl)C(=O)O
D02EMR	COC1=C(C=C(C=C1)C2(CCC(CC2)C(=O)O)C#N)OC3CCCC3
D09GGJ	CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CC4CC3C5C4O5
D04SPK	CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C
D06TGE	CC(C(CC1=CC=C(C=C1)Cl)C2=CC=CC(=C2)C#N)NC(=O)C(C)(C)OC3=NC=C(C=C3)C(F)(F)F
D00RSK	CCOC1=CC=C(C=C1)C2=NN3C(=C2C4=CC=C(C=C4)S(=O)(=O)C)C=CC=N3
D0Q6SD	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)O)COC4=C(C=CC(=C4)Cl)OC5=C(C=C(C=C5)Cl)Cl
D0A2IH	CCNC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2
D05YUK	CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CSC(=N2)N(CCN(C)C)CC3=CN=CC=C3)C(C)C
D0V7HI	CN1C=CC=C1C(=O)C(C#N)C(=O)NC2=CC=CC=C2.C(C(CO)(CO)N)O
D04SBH	C1CC(CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5
D0U9TM	C1=CC=C2C(=C1)C(=NN(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O
D0MU0S	CC1=C(C(OC2=C1C=CC(=C2)OC(=O)C(C)(C)C)C3=CC=C(C=C3)OCCN4CCCCC4)C5=CC=C(C=C5)OC(=O)C(C)(C)C
D0K8NW	CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3
D0O1KX	CC(C)C1=C(C(=CC=C1)C(C)C)OS(=O)(=O)NC(=O)CC2=C(C=C(C=C2C(C)C)C(C)C)C(C)C
D09TGX	CC=CCC(C)C(=O)C1C(=O)NC(C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C(C)C
D0R9ON	CC(C(=O)NC1CCSC1=O)SC(=O)C2=CC=CS2
D07EXV	CCOC(=O)CC(C#C)NC(=O)CCC(=O)NC1=CC=C(C=C1)C(=N)N
D05MFO	C1CN(CCC1C(C2=CC=CC=C2)O)CCC3=CC=CC=C3
D0B8YZ	CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C
D0Q7AW	C1=CC2=C(C=C1F)C3(C4=C2C=CC(=C4)F)C(=O)NC(=O)N3
D03GYK	CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CCC3CC(=O)O)CC4=CC=C(C=C4)Cl)F.C1=CC(=CN=C1)C(=O)O
D07OGZ	CN1CCCN(CC1)C2=CC=C(C=C2)C(=O)NC3=C(C=CC=C3O)NC(=O)C4=CC=C(C=C4)OC.C(=CC(=O)O)C(=O)O
D0Z5VQ	CC1=C(C2=C(CC(CC2)NS(=O)(=O)C3=CC=C(C=C3)Cl)C=C1)CCC(=O)[O-].[Na+]
D00DQX	CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
D01EUF	CC(C)CC(C(=O)NC(=O)C(C(C)(C)C)NC)NC(=O)C(CCN1C(=O)C(N(C1=O)C)(C)C)S
D0D3PX	CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
D01HRR	C1CC2CC1C(C2NS(=O)(=O)C3=CC=CC=C3)CC=CCCCC(=O)O
D08LDS	CN(C1CCN(CC1)CC(COC2=CC(=C(C=C2)F)F)O)C3=NC4=CC=CC=C4S3
D0QU8H	CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
D01PIL	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2OC)Br)OC
D0Y2HR	COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
D0OC3J	C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
D08SOF	CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
D0T1RG	CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2
D01VAB	CC(C)NCC(COC1=CC=CC=C1CC=C)O
D0JQ7Y	CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=NO)N
D00ZGA	CC1=C(C=CC(=C1)F)C2CC(CCN2C(=O)N(C)C(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CCN(CC4)C(=O)C
D00CCI	CC(C1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)Cl)C(=O)O
D06BPG	CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
D08QUV	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O
D0OS6O	C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
D0O2IE	CCOC1=CC=C(C=C1)NC(=O)C
D07KYU	CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O
D02EAS	CCOC1=C(N=CC=C1)N(C)C2CCN(CC2)CC3=CC=CC=C3.C(=CC(=O)O)C(=O)O
D0Q5PL	CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
D0B6PZ	CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O
D02LHR	C1CN(CCC1NC(=O)C2=CC=CC=C2)CCC3=CNC4=CC=CC=C43
D0M7LV	CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
D0C4FT	CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O
D02FEA	CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3
D0QQ1J	C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl
D0U2CB	CC(C)CC1=CC=C(C=C1)C(C)C(=O)NO
D06KNK	CN1C(=O)N(C(=O)S1)CC2=CC=CC=C2
D0YK9D	CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N
D00RJA	CCC(CC#N)OC(=O)NC(C)C1=CC(=CC=C1)NC(=O)NC2=CC(=C(C=C2)C#N)OC
D0A3MV	COC1=CC=C(C=C1)CNC(=O)NC2=NC=C(S2)[N+](=O)[O-]
D0YN2I	C1COCCN1NC(=O)C2=NN(C(=C2CO)C3=CC=C(C=C3)C#CCCC#N)C4=C(C=C(C=C4)Cl)Cl
D0IH3I	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=CSC(=N4)C5=CC=CC=C5)NC2=O)C
D0KT1Q	C1=CC(=CN=C1)NC(=O)C2=NN(C(=C2CC(=O)O)C3=CC=C(C=C3)Cl)C4=C(C=CC=N4)Cl
D01RIT	CCCC=CC1=CC=C(S1)C2=C(C(=NN2C3=C(C=C(C=C3)Cl)Cl)C(=O)NN4CCCCC4)C
D0FC8P	CC1=C(N(N=C1CNC(=O)C2CCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(S4)Cl
D0K7XA	CCCC=CC1=CC=C(S1)C2=C(C(=NN2C3=C(C=C(C=C3)Cl)Cl)CNC(=O)NC4CCCCC4)C
D0LU7K	CNS(=O)(=O)C1=NN2C(=C(C=NC2=C1C(=O)NC3CCS(=O)(=O)C3)C4=CC=CC=C4Cl)C5=CC=C(C=C5)Cl
D0LZ1Z	C1CCC(C1)NC(=O)C2=C3N=CC(=C(N3N=C2S(=O)(=O)NCC(=O)N)C4=CC=C(C=C4)Cl)C5=CC=CC=C5Cl
D0D7ZU	CC1=C(N(N=C1C2=NC(=NO2)C(C)(C)C)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C([Se]4)Br
D0J5NB	CCC1=NOC(=N1)C2=NN(C(=C2C)C3=CC=C(S3)C#CC4CCCC4)C5=C(C=C(C=C5)Cl)Cl
D0S5NS	CC=CC1=CC=C(S1)C2=C(C(=NN2C3=C(C=C(C=C3)Cl)Cl)C4=NC(=NO4)C(C)C)C
D07QLD	COC1=C(N(N=C1C(=O)NN2CCN(CC2)C(=O)C3=C(C=C(C=C3)F)F)C4=CC=CC=C4Cl)C5=CC=C(C=C5)Cl
D0F0VY	CC1(CCCCC1)NC(=O)C2=C3N=CC(=C(N3N=C2)C4=CC=C(C=C4)Cl)C5=CC=CC=C5Cl
D0M9FZ	COC1=C(N(N=C1C(=O)NCC(F)(F)F)C2=CC=CC=C2Cl)C3=CC=C(C=C3)Cl
D0X7DZ	C1CCC(CC1)NC(=O)C2=C3N=CC(=C(N3N=C2)C4=CC=C(C=C4)Cl)C5=CC=CC=C5Cl
D01KJZ	CCNC(=O)NCCOC1=C(N(N=C1C(=O)NN2CCCC2)C3=CC=CC=C3Cl)C4=CC=C(C=C4)Cl
D0LT5Y	CC(=O)CC(=O)N1CCN(CC1)C(=O)CCCCCN
D06STX	CCN(C1=NN=C(S1)C2=CC=C(C=C2)C(C)(C)C)C(=O)C3=CN=CC=C3
D06LIQ	CCC(C)NC(=O)OC1CC(CC(C1)(C)C)C
D0OK1S	CC1=C(C=CC=C1C2=CC=CC=C2)COC3=C(C=C(C=C3)CN4CCCCC4C(=O)O)Br
D05OIU	CC#CC(C(OC1=CC=C(C=C1)SC)(F)F)NC(CSCC2CC2)C(=O)NC3(CC3)C#N
D0LC2G	CCCCNC(=O)OC1CCCC(C1C)C
D0KU5J	C1=CC(=C(C=C1O)O)C2=C(C=C(C=C2)O)O
D0E6LU	COC1=C(C=CC=N1)CC2=C(C=C(C=C2)O)O
D0CM5P	COC1=CC(=C(C=C1)Br)C(=O)NN2C(=NC3=CC=CC=C3C2=O)C4=CC=C(C=C4)F
D0WQ9X	CC1=C(C=CC=C1C2=CC=CC=C2)COC3=NC(=C(C=C3)CNCCNC(=O)C)OC
D08ZEM	COC1=CC(=C(C=C1)Br)C(=O)NN2C(=NC3=CC=CC=C3C2=O)C4=CC=CS4
D0EC3H	COC1=CC(=C(C=C1)Br)C(=O)NN2C(=NC3=CC=CC=C3C2=O)C4CC4
D0EQ3V	COC1=CC=C(C=C1)C2=C(C=C(C=C2)O)O
D01HJQ	CCOC(=O)CNC(=O)CC(=O)N(C1CN(C1)C(C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)C4=CC(=CC(=C4)F)F
D0IC3K	CCOC(=O)C1CCCN1NC(=O)C2=NN(C(C2)C3=CC=C(C=C3)Cl)C4=C(C=C(C=C4)Cl)Cl
D0T8VE	CCOC(=O)C1C(CN1C(C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)N(C4=CC(=CC(=C4)F)F)S(=O)(=O)C
D0U3VU	C[N+]1(CC(C1)N(C2=CC(=CC(=C2)F)F)S(=O)(=O)C)C(C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl
D0UT9H	CC1CC(CC(C1)(C)C)OC(=O)NCCCOC
D0ZC7W	CC1CCCN1CCCOC2=CC3=C(C=C2)SCCN3S(=O)(=O)C4=CC=CC=C4
D0D8LP	C1CCN(CC1)CCCOC2=CC3=C(C=C2)SCCN3S(=O)(=O)C4=CC=CC=C4
D0P2BJ	COC1=CC(=C(C=C1)Cl)C(=O)NN2C(=NC3=CC=CC=C3C2=O)C4CC4
D01EVP	CC(CC1=CC=CC=C1)C2=C(C=C(C=C2)O)O
D02NNZ	C1CCN(C1)NC(=O)C2=NN(C(=N2)C3=CC=C(C=C3)Cl)C4=C(C=C(C=C4)Cl)Cl
D0L1SV	CC1CC(CC(C1)(C)C)OC(=O)NC2=CC=CC=C2O
D03PYA	CC(C)(C)C1CCCCC1OC(=O)NC2=CC=CC=C2
D04DUF	C1CCN(C1)CCCC(=O)NC2=CC3=C(C=C2)SCCN3C(=O)C4=CC=CC=C4
D0JW7T	CCCCCNC(=O)C1=NN(C(=C1C)C2=CC=C(C=C2)Cl)C3=C(C=C(C=C3)Cl)Cl
D04GIJ	C1CN(CCC1CC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=N)N
D0CX1F	C1CCN(CC1)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC4=CC=CC=C43
D0ZN3M	CC(C)CC(C=CS(=O)(=O)OC1=CC=C(C=C1)Br)NC(=O)C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3
D0WO4T	CC(C)C1=CCC2=C(C1)CCC3C2(CCCC3(C)C)C
D0FR1Q	C1CN(CCN1C(=O)C2=CC=CC=C2)S(=O)(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
D0WK8I	C1CCC(CC1)C(=O)N2C3CCC2CN(C3)S(=O)(=O)C4=CC=CC5=CC=CC=C54
D0RC7R	C1=CC(=C(C=C1O)O)CC2=COC=C2
D0T3TZ	CC(C)NC(=O)C1CCC(CC1)N2C3=C(C=CC(=C3)CN4CCC(CC4)C(C)(C)O)N=C2NC(=O)C5=CC=C(C=C5)F
D06WGO	C1=CC(=CN=C1)CC2=C(C=C(C=C2)O)O
D02JVX	C1=COC(=C1)CC2=C(C=C(C=C2)O)O
D0GW5H	COC1=C(C=C(C=C1)C(=O)NCC2=C(C=C(C=C2)O)O)C34CC5CC(C3)CC(C5)C4
D0PN6U	COC1=CC=CC(=C1)C2=CNC(=S)N2
D0S3RX	CCCCOC(=O)CN1N=C(C(=N1)C2=C(C=C(C=C2)Cl)Cl)C3=C(C=C(C=C3)Cl)Cl
D09YKI	C1C2CC3CC1CC(C2)(C3)C4=C(C=C(C(=C4)C(=O)NCC5=C(C=C(C=C5)O)O)O)O
D04ZZM	COC1=CC(=CC(=C1)CCCC2=C(C=C(C=C2)O)O)OC
D05NHA	C1=CC(=C(C=C1O)O)CCCCCO
D07HJT	C1=CC(=CC(=C1)C(=O)NCC2=CC=C(C=C2)C(=N)N)C3=CC=C(C=C3)S(=O)(=O)N
D0AK6L	CN(C)S(=O)(=O)C1=CC=CC=C1C2=CC(=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=N)N
D0JT0B	CC1=C(C=CC(=C1)S(=O)(=O)N)C2=CC(=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=N)N
D0VN2U	CC1=C(C=CC=C1C(=O)NCC2=CC=C(C=C2)C(=N)N)C3=CC=CC=C3
D0WH1K	C1=CC=C(C=C1)C2=C(C(=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=N)N)Cl
D0Z7EV	C1CCN(CC1)NC(=O)C2=NN(C(C2)C3=CC=CC=C3)C4=C(C=C(C=C4)Cl)Cl
D0A2NA	CCC(C(=O)C(=O)NC1CC1)NC(=O)C(CC2=CC(=C(C(=C2)Cl)O)Cl)NC(C3=CC=C(C=C3)F)C(F)(F)F
D01RTO	C1C2CC3CC1CC(C2)(C3)C4=C(C=CC(=C4)C(=O)NCC5=C(C=C(C=C5)O)O)O
